                  Temp     Hi    Low   Out    Dew  Wind  Wind  Wind    Hi    Hi   Wind   Heat    THW   THSW                Rain  Solar   Solar Hi Solar    Heat    Cool    In     In    In     In     In   In Air          Wind  Wind    ISS   Arc.
  Date    Time     Out   Temp   Temp   Hum    Pt. Speed   Dir   Run Speed   Dir  Chill  Index  Index  Index   Bar    Rain  Rate   Rad.  Energy    Rad.     D-D     D-D    Temp   Hum    Dew   Heat    EMC Density     ET   Samp   Tx   Recept  Int.
 1/01/21 10:40a   37.5   37.5   37.1    48   19.6   0.0   SSW  0.00   2.0     W   37.5   36.5   36.5   40.6   835.1  0.00  0.00   193     1.38    199     0.095   0.000   69.2    13   16.2   63.8   3.22  .0616    0.000   117    1    100.0    5 
 1/01/21 10:45a   37.9   37.9   37.5    48   19.9   1.0   SSW  0.08   5.0   SSE   37.9   36.9   36.9   41.6   835.0  0.00  0.00   214     1.53    221     0.094   0.000   69.0    13   16.0   63.6   3.21  .0616    0.000   117    1    100.0    5 
 1/01/21 10:50a   38.1   38.1   37.9    48   20.1   2.0   SSE  0.17   4.0   SSE   37.7   37.1   36.7   42.2   835.0  0.00  0.00   241     1.73    258     0.093   0.000   68.5    13   15.7   63.0   3.19  .0617    0.000   117    1    100.0    5 
 1/01/21 10:55a   38.3   38.3   38.1    47   19.8   1.0   SSE  0.08   5.0   SSE   38.3   37.2   37.2   43.8   834.8  0.00  0.00   289     2.07    301     0.093   0.000   68.5    13   15.7   63.0   3.19  .0617    0.000   117    1    100.0    5 
 1/01/21 11:00a   38.5   38.5   38.3    46   19.5   2.0   SSE  0.17   4.0   SSE   38.1   37.4   37.0   43.4   834.7  0.00  0.00   281     2.01    299     0.092   0.000   68.5    14   17.4   63.1   3.42  .0617    0.003   117    1    100.0    5 
 1/01/21 11:05a   38.7   38.7   38.5    46   19.7   1.0   SSE  0.08   4.0   SSE   38.7   37.6   37.6   43.1   834.6  0.00  0.00   244     1.75    251     0.091   0.000   68.7    14   17.5   63.3   3.42  .0616    0.000   118    1    100.0    5 
 1/01/21 11:10a   38.8   38.8   38.7    46   19.8   2.0   SSE  0.17   5.0   SSE   38.4   37.7   37.3   43.1   834.5  0.00  0.00   258     1.85    262     0.091   0.000   68.7    14   17.5   63.3   3.42  .0616    0.000   117    1    100.0    5 
 1/01/21 11:15a   38.9   38.9   38.8    45   19.3   1.0    SE  0.08   4.0   SSE   38.9   37.7   37.7   43.9   834.4  0.00  0.00   275     1.97    297     0.091   0.000   68.9    14   17.7   63.6   3.43  .0616    0.000   117    1    100.0    5 
 1/01/21 11:20a   39.0   39.0   38.9    46   19.9   1.0    SE  0.08   4.0    SE   39.0   37.8   37.8   44.7   834.3  0.00  0.00   304     2.18    308     0.090   0.000   69.0    14   17.8   63.7   3.43  .0616    0.000   117    1    100.0    5 
 1/01/21 11:25a   39.3   39.3   39.0    46   20.2   1.0    SE  0.08   4.0    SE   39.3   38.1   38.1   45.3   834.2  0.00  0.00   321     2.30    374     0.089   0.000   69.0    14   17.8   63.7   3.43  .0616    0.000   117    1    100.0    5 
 1/01/21 11:30a   39.7   39.7   39.3    45   20.1   1.0    SE  0.08   4.0    SE   39.7   38.5   38.5   47.0   834.0  0.00  0.00   420     3.01    483     0.088   0.000   69.0    14   17.8   63.7   3.43  .0615    0.000   117    1    100.0    5 
 1/01/21 11:35a   40.0   40.1   39.7    45   20.3   1.0    SE  0.08   5.0    SE   40.0   38.8   38.8   47.2   833.9  0.00  0.00   418     3.00    529     0.087   0.000   68.9    14   17.7   63.6   3.43  .0615    0.000   117    1    100.0    5 
 1/01/21 11:40a   40.2   40.2   40.1    44   20.0   1.0    SE  0.08   5.0    SE   40.2   39.0   39.0   46.7   833.9  0.00  0.00   399     2.86    452     0.086   0.000   68.5    14   17.4   63.1   3.42  .0616    0.000   117    1    100.0    5 
 1/01/21 11:45a   40.1   40.2   40.0    44   19.9   2.0    SE  0.17   5.0    SE   39.9   38.9   38.7   48.3   833.8  0.00  0.00   462     3.31    501     0.086   0.000   68.5    14   17.4   63.1   3.42  .0616    0.000   117    1    100.0    5 
 1/01/21 11:50a   40.2   40.2   40.0    43   19.5   1.0    SE  0.08   5.0   SSE   40.2   39.0   39.0   49.0   833.6  0.00  0.00   476     3.41    480     0.086   0.000   68.7    14   17.5   63.3   3.42  .0615    0.000   117    1    100.0    5 
 1/01/21 11:55a   40.1   40.1   40.0    45   20.4   2.0    SE  0.17   6.0   ESE   39.9   38.9   38.7   48.6   833.5  0.00  0.00   472     3.38    473     0.086   0.000   68.9    14   17.7   63.6   3.43  .0615    0.000   117    1    100.0    5 
 1/01/21 12:00p   40.0   40.1   40.0    45   20.3   1.0   SSE  0.08   4.0   SSE   40.0   38.8   38.8   48.6   833.4  0.00  0.00   469     3.36    471     0.087   0.000   68.9    14   17.7   63.6   3.43  .0615    0.007   117    1    100.0    5 
 1/01/21 12:05p   40.5   40.5   40.0    44   20.3   1.0   SSE  0.08   4.0   SSE   40.5   39.3   39.3   49.1   833.4  0.00  0.00   469     3.36    469     0.085   0.000   68.5    14   17.4   63.1   3.42  .0616    0.000   117    1    100.0    5 
 1/01/21 12:10p   40.8   40.8   40.5    44   20.5   1.0   SSE  0.08   7.0   SSE   40.8   39.6   39.6   49.3   833.3  0.00  0.00   468     3.35    469     0.084   0.000   68.5    14   17.4   63.1   3.42  .0615    0.000   117    1    100.0    5 
 1/01/21 12:15p   41.0   41.0   40.9    45   21.3   1.0   SSE  0.08   4.0   SSE   41.0   39.8   39.8   49.6   833.2  0.00  0.00   468     3.35    469     0.083   0.000   68.7    14   17.5   63.3   3.42  .0615    0.000   118    1    100.0    5 
 1/01/21 12:20p   41.1   41.2   41.1    43   20.3   1.0     S  0.08   5.0     S   41.1   39.8   39.8   49.6   833.1  0.00  0.00   468     3.35    468     0.083   0.000   68.9    14   17.7   63.6   3.43  .0615    0.000   117    1    100.0    5 
 1/01/21 12:25p   41.1   41.2   41.1    42   19.7   1.0     S  0.08   5.0   SSE   41.1   39.8   39.8   49.6   833.2  0.00  0.00   468     3.35    468     0.083   0.000   68.7    14   17.5   63.3   3.42  .0615    0.000   117    1    100.0    5 
 1/01/21 12:30p   41.1   41.1   41.1    44   20.8   1.0     S  0.08   6.0   SSE   41.1   39.9   39.9   49.7   833.1  0.00  0.00   467     3.35    468     0.083   0.000   68.5    14   17.4   63.1   3.42  .0615    0.000   117    1    100.0    5 
 1/01/21 12:35p   41.1   41.2   41.1    43   20.3   2.0   SSE  0.17   5.0   SSE   41.0   39.8   39.7   49.5   833.0  0.00  0.00   464     3.33    466     0.083   0.000   68.7    14   17.5   63.3   3.42  .0615    0.000   117    1    100.0    5 
 1/01/21 12:40p   40.8   41.1   40.8    42   19.5   2.0   SSE  0.17   4.0   SSE   40.7   39.5   39.4   49.2   833.0  0.00  0.00   462     3.31    464     0.084   0.000   68.9    14   17.7   63.6   3.43  .0615    0.000   117    1    100.0    5 
 1/01/21 12:45p   40.9   41.0   40.8    43   20.1   0.0   SSE  0.00   2.0   SSE   40.9   39.6   39.6   49.0   832.9  0.00  0.00   446     3.20    461     0.084   0.000   68.9    14   17.7   63.6   3.43  .0615    0.000   117    1    100.0    5 
 1/01/21 12:50p   41.3   41.3   40.9    44   21.0   2.0    SE  0.17   6.0    SE   41.2   40.1   40.0   49.8   832.8  0.00  0.00   456     3.27    457     0.082   0.000   68.7    14   17.5   63.3   3.42  .0615    0.000   117    1    100.0    5 
 1/01/21 12:55p   41.7   41.7   41.3    43   20.8   2.0     S  0.17   6.0     S   41.7   40.4   40.4   50.1   832.8  0.00  0.00   452     3.24    454     0.081   0.000   68.5    14   17.4   63.1   3.42  .0615    0.000   117    1    100.0    5 
 1/01/21  1:00p   41.9   42.0   41.7    42   20.4   1.0     S  0.08   5.0     S   41.9   40.6   40.6   50.2   832.9  0.00  0.00   446     3.20    448     0.080   0.000   68.9    14   17.7   63.6   3.43  .0615    0.000   117    1    100.0    5 
 1/01/21  1:05p   42.1   42.1   42.0    41   20.1   1.0   SSE  0.08   2.0     S   42.1   40.7   40.7   50.3   832.8  0.00  0.00   441     3.16    443     0.080   0.000   69.0    14   17.8   63.7   3.43  .0614    0.008   117    1    100.0    5 
 1/01/21  1:10p   42.4   42.4   42.1    42   20.9   2.0   SSW  0.17   5.0   SSE   42.4   41.1   41.1   50.6   832.9  0.00  0.00   437     3.13    439     0.078   0.000   68.7    14   17.5   63.3   3.42  .0615    0.000   117    1    100.0    5 
 1/01/21  1:15p   42.7   42.7   42.4    41   20.6   2.0   SSE  0.17   5.0     S   42.7   41.3   41.3   50.8   832.8  0.00  0.00   432     3.10    434     0.077   0.000   68.7    14   17.5   63.3   3.42  .0615    0.000   117    1    100.0    5 
 1/01/21  1:20p   42.7   42.8   42.7    40   20.0   1.0   SSE  0.08   4.0   SSE   42.7   41.3   41.3   50.8   832.7  0.00  0.00   427     3.06    429     0.077   0.000   68.7    14   17.5   63.3   3.42  .0615    0.000   117    1    100.0    5 
 1/01/21  1:25p   42.2   42.7   42.2    41   20.2   1.0   SSE  0.08   4.0   SSE   42.2   40.8   40.8   50.2   832.7  0.00  0.00   421     3.02    422     0.079   0.000   68.9    14   17.7   63.6   3.43  .0615    0.000   118    1    100.0    5 
 1/01/21  1:30p   42.5   42.5   42.2    41   20.4   1.0   SSE  0.08   4.0   SSE   42.5   41.1   41.1   50.5   832.6  0.00  0.00   415     2.97    417     0.078   0.000   69.2    14   17.9   63.9   3.43  .0614    0.000   117    1    100.0    5 
 1/01/21  1:35p   42.7   42.7   42.5    41   20.6   1.0    SE  0.08   2.0    SE   42.7   41.3   41.3   50.6   832.6  0.00  0.00   409     2.93    411     0.077   0.000   69.2    14   17.9   63.9   3.43  .0614    0.000   117    1    100.0    5 
 1/01/21  1:40p   43.2   43.2   42.7    41   21.1   1.0    SE  0.08   5.0    SE   43.2   41.8   41.8   51.1   832.6  0.00  0.00   403     2.89    406     0.076   0.000   69.0    14   17.8   63.7   3.43  .0614    0.000   117    1    100.0    5 
 1/01/21  1:45p   43.1   43.4   43.1    39   19.8   2.0    SE  0.17   5.0    SE   43.1   41.7   41.7   50.9   832.6  0.00  0.00   396     2.84    397     0.076   0.000   68.9    14   17.7   63.6   3.43  .0614    0.000   117    1    100.0    5 
 1/01/21  1:50p   42.7   43.0   42.7    42   21.2   0.0   SSE  0.00   2.0   SSE   42.7   41.4   41.4   50.6   832.6  0.00  0.00   390     2.80    392     0.077   0.000   69.2    14   17.9   63.9   3.43  .0614    0.000   117    1    100.0    5 
 1/01/21  1:55p   43.2   43.2   42.7    40   20.5   1.0   SSE  0.08   4.0     S   43.2   41.8   41.8   50.9   832.5  0.00  0.00   383     2.75    387     0.076   0.000   69.4    14   18.1   64.2   3.44  .0614    0.000   117    1    100.0    5 
 1/01/21  2:00p   43.7   43.7   43.2    40   20.9   0.0     S  0.00   2.0     S   43.7   42.3   42.3   51.4   832.5  0.00  0.00   378     2.71    380     0.074   0.000   69.4    14   18.1   64.2   3.44  .0614    0.008   117    1    100.0    5 
 1/01/21  2:05p   44.3   44.3   43.8    39   20.9   1.0     S  0.08   4.0     S   44.3   42.9   42.9   52.1   832.5  0.00  0.00   375     2.69    376     0.072   0.000   69.0    14   17.8   63.7   3.43  .0614    0.000   117    1    100.0    5 
 1/01/21  2:10p   44.5   44.5   44.3    39   21.0   1.0   SSW  0.08   3.0   SSW   44.5   43.1   43.1   52.6   832.4  0.00  0.00   379     2.72    385     0.071   0.000   69.0    14   17.8   63.7   3.43  .0614    0.000   117    1    100.0    5 
 1/01/21  2:15p   44.6   44.6   44.5    38   20.5   1.0   SSW  0.08   4.0   SSE   44.6   43.1   43.1   53.7   832.4  0.00  0.00   400     2.87    411     0.071   0.000   69.4    14   18.1   64.2   3.44  .0614    0.000   117    1    100.0    5 
 1/01/21  2:20p   44.8   44.8   44.6    39   21.3   1.0   SSE  0.08   5.0     S   44.8   43.4   43.4   55.1   832.4  0.00  0.00   424     3.04    432     0.070   0.000   69.6    14   18.2   64.4   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  2:25p   44.5   44.8   44.5    38   20.4   2.0    SE  0.17   6.0    SE   44.5   43.0   43.0   54.8   832.4  0.00  0.00   423     3.03    438     0.071   0.000   69.4    14   18.1   64.2   3.44  .0614    0.000   117    1    100.0    5 
 1/01/21  2:30p   43.9   44.5   43.9    39   20.5   2.0    SE  0.17   7.0    SE   43.9   42.5   42.5   49.8   832.5  0.00  0.00   300     2.15    336     0.073   0.000   69.2    14   17.9   63.9   3.43  .0614    0.000   117    1    100.0    5 
 1/01/21  2:35p   43.7   43.9   43.7    39   20.3   2.0    SE  0.17   7.0   ESE   43.7   42.3   42.3   49.3   832.5  0.00  0.00   289     2.07    366     0.074   0.000   69.4    14   18.1   64.2   3.44  .0614    0.000   118    1    100.0    5 
 1/01/21  2:40p   43.6   43.7   43.6    39   20.2   2.0     S  0.17   5.0     S   43.6   42.2   42.2   49.3   832.4  0.00  0.00   286     2.05    364     0.074   0.000   69.6    14   18.2   64.4   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  2:45p   43.2   43.6   43.2    39   19.9   2.0    SE  0.17   8.0    SE   43.2   41.8   41.8   45.6   832.5  0.00  0.00   169     1.21    221     0.076   0.000   69.7    14   18.3   64.5   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  2:50p   43.1   43.2   43.1    40   20.4   2.0     S  0.17   5.0   SSE   43.1   41.7   41.7   48.7   832.6  0.00  0.00   277     1.99    306     0.076   0.000   69.9    14   18.5   64.8   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  2:55p   43.1   43.1   42.9    40   20.4   3.0   ESE  0.25   7.0   ESE   41.9   41.7   40.5   48.5   832.6  0.00  0.00   296     2.12    302     0.076   0.000   69.9    14   18.5   64.8   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  3:00p   43.0   43.1   42.9    40   20.3   3.0    SE  0.25   7.0   SSE   41.8   41.6   40.4   47.5   832.6  0.00  0.00   271     1.94    283     0.076   0.000   70.1    14   18.6   65.0   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  3:05p   43.1   43.1   43.0    40   20.4   2.0    SE  0.17   7.0    SE   43.1   41.7   41.7   48.1   832.6  0.00  0.00   250     1.79    258     0.076   0.000   70.1    14   18.6   65.0   3.45  .0613    0.007   117    1    100.0    5 
 1/01/21  3:10p   43.0   43.1   43.0    40   20.3   3.0   SSE  0.25   8.0    SE   41.8   41.6   40.4   46.2   832.6  0.00  0.00   232     1.66    239     0.076   0.000   69.9    14   18.5   64.8   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  3:15p   42.8   43.0   42.8    40   20.1   2.0    SE  0.17   9.0    SE   42.8   41.4   41.4   46.7   832.6  0.00  0.00   217     1.56    223     0.077   0.000   69.9    14   18.5   64.8   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  3:20p   43.1   43.1   42.8    40   20.4   2.0    SE  0.17   6.0    SE   43.1   41.7   41.7   46.5   832.7  0.00  0.00   204     1.46    209     0.076   0.000   69.9    14   18.5   64.8   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  3:25p   43.0   43.1   42.9    40   20.3   1.0    SE  0.08   7.0    SE   43.0   41.6   41.6   46.0   832.7  0.00  0.00   192     1.38    197     0.076   0.000   70.1    14   18.6   65.0   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  3:30p   43.2   43.2   43.0    39   19.9   2.0   SSE  0.17   6.0    SE   43.2   41.8   41.8   45.1   832.6  0.00  0.00   166     1.19    186     0.076   0.000   70.2    14   18.7   65.2   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  3:35p   42.7   43.2   42.7    40   20.0   2.0    SE  0.17   9.0    SE   42.7   41.3   41.3   38.3   832.6  0.00  0.00    56     0.40    114     0.077   0.000   70.2    14   18.7   65.2   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  3:40p   42.3   42.7   42.3    40   19.7   2.0   SSE  0.17   5.0    SE   42.3   40.9   40.9   37.1   832.7  0.00  0.00    21     0.15     21     0.079   0.000   70.1    14   18.6   65.0   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  3:45p   42.3   42.3   42.3    41   20.2   1.0   SSE  0.08   5.0   SSE   42.3   40.9   40.9   37.1   832.7  0.00  0.00    20     0.14     21     0.079   0.000   70.1    14   18.6   65.0   3.45  .0613    0.000   118    1    100.0    5 
 1/01/21  3:50p   41.9   42.3   41.9    41   19.9   2.0   SSE  0.17   7.0    SE   41.9   40.5   40.5   36.6   832.7  0.00  0.00    19     0.14     19     0.080   0.000   70.1    14   18.6   65.0   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  3:55p   41.7   41.9   41.7    41   19.7   2.0   SSE  0.17   7.0    SE   41.7   40.3   40.3   36.4   832.8  0.00  0.00    19     0.14     19     0.081   0.000   70.2    14   18.7   65.2   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  4:00p   41.1   41.6   41.1    42   19.7   3.0    SE  0.25   7.0   ESE   39.6   39.8   38.3   34.4   832.7  0.00  0.00    18     0.13     18     0.083   0.000   70.4    14   18.9   65.5   3.44  .0613    0.003   117    1    100.0    5 
 1/01/21  4:05p   40.9   41.1   40.9    42   19.5   2.0    SE  0.17   7.0    SE   40.8   39.6   39.5   35.6   832.8  0.00  0.00    17     0.12     18     0.084   0.000   70.4    14   18.9   65.5   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  4:10p   40.9   40.9   40.9    42   19.5   0.0    SE  0.00   6.0    SE   40.9   39.6   39.6   35.7   832.9  0.00  0.00    16     0.11     16     0.084   0.000   70.2    14   18.7   65.2   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  4:15p   40.9   41.0   40.9    43   20.1   0.0    SE  0.00   1.0    SE   40.9   39.6   39.6   35.7   833.0  0.00  0.00    15     0.11     16     0.084   0.000   70.1    14   18.6   65.0   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  4:20p   40.7   40.9   40.7    43   19.9   0.0    SE  0.00   1.0    SE   40.7   39.4   39.4   35.4   832.9  0.00  0.00    14     0.10     14     0.084   0.000   70.2    14   18.7   65.2   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  4:25p   40.2   40.7   40.2    43   19.5   1.0    SE  0.08   2.0    SE   40.2   39.0   39.0   35.0   833.0  0.00  0.00    12     0.09     12     0.086   0.000   70.4    14   18.9   65.5   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  4:30p   39.8   40.2   39.8    44   19.6   1.0    SE  0.08   2.0    SE   39.8   38.6   38.6   34.6   833.0  0.00  0.00    11     0.08     12     0.088   0.000   70.6    14   19.0   65.7   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  4:35p   39.5   39.8   39.5    45   19.9   0.0    SE  0.00   2.0    SE   39.5   38.3   38.3   34.2   833.0  0.00  0.00    10     0.07     11     0.089   0.000   70.6    14   19.0   65.7   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  4:40p   39.6   39.6   39.4    44   19.5   0.0   ---  0.00   0.0   ---   39.6   38.4   38.4   34.3   833.0  0.00  0.00     8     0.06      9     0.088   0.000   70.6    14   19.0   65.7   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  4:45p   39.5   39.6   39.5    45   19.9   0.0   ---  0.00   0.0   ---   39.5   38.3   38.3   34.2   833.1  0.00  0.00     6     0.04      7     0.089   0.000   70.2    14   18.7   65.2   3.45  .0613    0.000   117    1    100.0    5 
 1/01/21  4:50p   39.5   39.6   39.5    45   19.9   0.0   ---  0.00   0.0   ---   39.5   38.3   38.3   34.1   833.1  0.00  0.00     4     0.03      5     0.089   0.000   70.4    14   18.9   65.5   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  4:55p   39.4   39.5   39.4    44   19.3   0.0   ---  0.00   0.0   ---   39.4   38.2   38.2   33.9   833.1  0.00  0.00     0     0.00      0     0.089   0.000   70.6    14   19.0   65.7   3.44  .0613    0.000   118    1    100.0    5 
 1/01/21  5:00p   39.3   39.4   39.3    45   19.7   0.0   ---  0.00   0.0   ---   39.3   38.1   38.1   33.8   833.1  0.00  0.00     0     0.00      0     0.089   0.000   70.6    14   19.0   65.7   3.44  .0613    0.001   117    1    100.0    5 
 1/01/21  5:05p   38.8   39.3   38.8    46   19.8   1.0    SE  0.08   4.0    SE   38.8   37.7   37.7   33.4   833.2  0.00  0.00     0     0.00      0     0.091   0.000   70.4    14   18.9   65.5   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  5:10p   37.7   38.8   37.7    47   19.3   3.0   SSE  0.25   5.0    SE   35.8   36.6   34.7   30.4   833.2  0.00  0.00     0     0.00      0     0.095   0.000   70.4    14   18.9   65.5   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  5:15p   37.1   37.7   37.1    48   19.2   3.0   SSW  0.25   4.0   SSW   35.1   36.1   34.1   29.8   833.3  0.00  0.00     0     0.00      0     0.097   0.000   70.4    14   18.9   65.5   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  5:20p   36.7   37.0   36.7    49   19.3   2.0   WNW  0.17   4.0   WNW   36.1   35.7   35.1   30.8   833.2  0.00  0.00     0     0.00      0     0.098   0.000   70.7    14   19.1   65.9   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  5:25p   36.6   36.7   36.6    49   19.2   2.0   WNW  0.17   4.0   WNW   36.0   35.6   35.0   30.7   833.3  0.00  0.00     0     0.00      0     0.099   0.000   70.9    14   19.3   66.2   3.43  .0612    0.000   117    1    100.0    5 
 1/01/21  5:30p   36.3   36.6   36.3    50   19.4   2.0    NW  0.17   5.0    NW   35.7   35.3   34.7   30.4   833.3  0.00  0.00     0     0.00      0     0.100   0.000   70.7    14   19.1   65.9   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  5:35p   35.8   36.3   35.8    51   19.4   2.0    NW  0.17   5.0    NW   35.1   34.8   34.1   29.8   833.4  0.00  0.00     0     0.00      0     0.101   0.000   70.6    14   19.0   65.7   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  5:40p   35.0   35.8   35.0    52   19.1   3.0   WNW  0.25   6.0    NW   32.7   34.1   31.8   27.5   833.5  0.00  0.00     0     0.00      0     0.104   0.000   70.6    14   19.0   65.7   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  5:45p   34.6   35.0   34.6    53   19.2   3.0    NW  0.25   6.0    NW   32.3   33.8   31.5   27.2   833.4  0.00  0.00     0     0.00      0     0.106   0.000   70.7    14   19.1   65.9   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  5:50p   34.4   34.6   34.4    53   19.0   3.0   WNW  0.25   6.0   WNW   32.0   33.6   31.2   26.9   833.5  0.00  0.00     0     0.00      0     0.106   0.000   70.7    14   19.1   65.9   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  5:55p   34.2   34.4   34.2    54   19.3   3.0   WNW  0.25   6.0   WNW   31.8   33.4   31.0   26.7   833.6  0.00  0.00     0     0.00      0     0.107   0.000   70.6    14   19.0   65.7   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  6:00p   34.3   34.3   34.2    54   19.4   2.0   WNW  0.17   4.0   WNW   33.5   33.5   32.7   28.4   833.6  0.00  0.00     0     0.00      0     0.107   0.000   70.6    14   19.0   65.7   3.44  .0613    0.001   117    1    100.0    5 
 1/01/21  6:05p   34.2   34.3   34.2    54   19.3   2.0    NW  0.17   4.0    NW   33.4   33.4   32.6   28.3   833.8  0.00  0.00     0     0.00      0     0.107   0.000   70.7    14   19.1   65.9   3.44  .0613    0.000   118    1    100.0    5 
 1/01/21  6:10p   34.3   34.4   34.2    54   19.4   3.0    NW  0.25   5.0    NW   31.9   33.5   31.1   26.8   833.7  0.00  0.00     0     0.00      0     0.107   0.000   70.9    14   19.3   66.2   3.43  .0613    0.000   117    1    100.0    5 
 1/01/21  6:15p   34.2   34.3   34.2    54   19.3   2.0   WNW  0.17   4.0   WNW   33.4   33.4   32.6   28.3   833.7  0.00  0.00     0     0.00      0     0.107   0.000   70.7    14   19.1   65.9   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  6:20p   34.0   34.2   34.0    55   19.5   2.0   WNW  0.17   5.0   WNW   33.2   33.2   32.4   28.1   833.8  0.00  0.00     0     0.00      0     0.108   0.000   70.6    14   19.0   65.7   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  6:25p   33.8   34.0   33.8    55   19.3   3.0   WNW  0.25   5.0   WNW   31.4   33.0   30.6   26.3   833.8  0.00  0.00     0     0.00      0     0.108   0.000   70.7    14   19.1   65.9   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  6:30p   33.6   33.9   33.6    55   19.1   2.0   WNW  0.17   5.0   WNW   32.7   32.8   31.9   27.6   833.8  0.00  0.00     0     0.00      0     0.109   0.000   70.9    14   19.3   66.2   3.43  .0613    0.000   117    1    100.0    5 
 1/01/21  6:35p   33.4   33.6   33.4    55   18.9   4.0   WNW  0.33   6.0    NW   29.7   32.6   28.9   24.6   833.8  0.00  0.00     0     0.00      0     0.110   0.000   70.7    14   19.1   65.9   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  6:40p   33.0   33.4   33.0    56   19.0   2.0   WNW  0.17   5.0   WNW   32.1   32.2   31.3   27.0   833.8  0.00  0.00     0     0.00      0     0.111   0.000   70.6    14   19.0   65.7   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  6:45p   32.9   33.0   32.8    57   19.3   2.0   WNW  0.17   6.0   WNW   32.0   32.1   31.2   26.9   833.7  0.00  0.00     0     0.00      0     0.111   0.000   70.6    14   19.0   65.7   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  6:50p   32.8   32.8   32.8    57   19.2   2.0   WNW  0.17   5.0   WNW   31.8   32.0   31.0   26.7   833.8  0.00  0.00     0     0.00      0     0.112   0.000   70.7    14   19.1   65.9   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  6:55p   32.7   32.8   32.7    57   19.1   3.0   WNW  0.25   5.0   WNW   30.1   31.9   29.3   25.0   833.7  0.00  0.00     0     0.00      0     0.112   0.000   70.9    14   19.3   66.2   3.43  .0613    0.000   117    1    100.0    5 
 1/01/21  7:00p   32.5   32.7   32.5    58   19.3   3.0    NW  0.25   5.0    NW   29.9   31.8   29.2   24.9   833.7  0.00  0.00     0     0.00      0     0.113   0.000   70.9    14   19.3   66.2   3.43  .0613    0.000   117    1    100.0    5 
 1/01/21  7:05p   32.2   32.5   32.2    58   19.1   2.0    NW  0.17   6.0    NW   31.2   31.5   30.5   26.2   833.8  0.00  0.00     0     0.00      0     0.114   0.000   70.7    14   19.1   65.9   3.44  .0613    0.001   117    1    100.0    5 
 1/01/21  7:10p   32.0   32.2   32.0    58   18.9   3.0    NW  0.25   7.0   WNW   29.3   31.3   28.6   24.3   833.8  0.00  0.00     0     0.00      0     0.115   0.000   70.6    14   19.0   65.7   3.44  .0613    0.000   117    1    100.0    5 
 1/01/21  7:15p   31.6   32.0   31.6    58   18.5   3.0   WNW  0.25   8.0   WNW   28.9   30.9   28.2   23.9   833.8  0.00  0.00     0     0.00      0     0.116   0.000   70.7    14   19.1   65.9   3.44  .0613    0.000   118    1    100.0    5 
 1/01/21  7:20p   31.3   31.5   31.3    59   18.6   3.0   WNW  0.25   8.0   WNW   28.5   30.6   27.8   23.5   833.7  0.00  0.00     0     0.00      0     0.117   0.000   70.9    14   19.3   66.2   3.43  .0613    0.000   117    1    100.0    5 
 1/01/21  7:25p   31.2   31.3   31.2    59   18.5   4.0    NW  0.33   7.0   WNW   27.2   30.5   26.5   22.2   833.7  0.00  0.00     0     0.00      0     0.117   0.000   70.7    14   19.1   65.9   3.44  .0613    0.000   117    1    100.0    5 
